ID,chunk,transcript,anger,disgust,fear,joy,sadness,analytical,confident,tentative,openess,conscientiousness,extraversion,agreeableness,emotional_range
697,1, The number of male offenders aged under 25 sentenced to immediate custody for indictable only offences in Wales by police force area from 2010 to 2015 can be viewed,0.01,0.01,0.05,0.02,0.05,0,0,0,0.67,0.71,0.76,0.87,0.66
511,7,"from birth to five years old and can be found at: <a href=\http://www.foundationyears.org.uk/2015/03/what-to-expect-when-a-parents-guide/\\ target=\\""_blank\\"">http://www.foundationyears.org.uk/2015/03/what-to-expect-when-a-parents-guide/</a> The Department for Education has also awarded <a3>5.3 million to voluntary and community sector organisations of""",0.02,0.01,0.05,0.06,0.07,0.27,0,0,0.07,0.44,0.17,0.87,0.59
862,1, We are committed to making schools funding fairer and will come forward with our proposals for this in due course. These will include proposals about how to ensure that,0,0,0.01,0.08,0.02,0,0,0,0.42,0.93,0.74,0.87,0.51
935,2,health services where they need it. The government is investing <a3>1.4bn in children's mental health this Parliament. Clinical Commissioning Groups (CCGs) across the country have worked with partners including schools,0,0,0.04,0.04,0.08,0,0,0,0.35,0.75,0.84,0.87,0.33
882,2,tragic events happen.   We have put in place a range of measures to help to support prisoners who are at risk of self-harm or suicide especially in the,0,0,0.05,0.02,0.46,0,0,0,0.67,0.35,0.42,0.87,0.23
529,3,carers can face in relation to childcare the Childcare Bill allows for parents in certain circumstances to be regarded as being in work for example those parents who have caring,0.01,0.01,0.01,0.04,0.05,0,0,0,0.19,0.33,0.79,0.87,0.15
958,9,"0 0</tr> <em>Failure to comply with prison regime</em> <em>90</em> 10 0 0</tr></tbody></table>\"",0.01,0,0.02,0.03,0.04,0,0,0,0.09,0.29,0.53,0.6,0.37959,1, When fully operational in 2018 HMP Berwyn will provide an initial point of custody for North Wales prisoners. Following sentence men from North Wales will remain at HMP Berwyn""",0.01,0,0.01,0.03,0.05,0,0,0,0.45,0.59,0.44,0.87,0.13
295,6,have experienced trauma. Fast track referrals to see an occupational health nurse are encouraged for staff who have experienced trauma and where staff are absent as a result of a,0.01,0,0.08,0.03,0.08,0,0,0,0.48,0.45,0.56,0.87,0.11
658,18,we will invest to strengthen the frontline with 2500 additional prison officers by 2018. These new prison officers will receive dedicated substance misuse training which explains the substantial impact of,0.01,0,0.01,0.03,0.07,0,0,0,0.68,0.86,0.63,0.86,0.89
434,1, The Chancellor announced in his Budget statement that up to <a3>285 million a year would be made available to give 25% of secondary schools increased opportunity to extend their,0,0,0.02,0.06,0.02,0,0,0,0.14,0.82,0.29,0.86,0.86
701,12,"           </tr><td colspan=\\6\\""> (3) Every effort is made to ensure that the figures presented are accurate and complete. However it""",0,0,0.01,0.08,0.01,0,0,0,0.51,0.97,0.43,0.86,0.85
646,6,for non-payment of council tax.   a) The number of people imprisoned following non-payment of council tax in England and Wales by financial year from 2009/10 to 2014/15 can,0,0,0.03,0.02,0.05,0,0,0,0.3,0.5,0.84,0.86,0.84
948,1, We will continue to ensure that children from the poorest families benefit from a free school meal. My Department is continuing to work closely with the Department for Work,0,0,0,0.03,0.08,0,0,0,0.26,0.97,0.21,0.86,0.82
535,3,of 2018.   We have also provided an additional <a3>10m of new annual funding for prison safety supplemented by <a3>2.9m from existing budgets. This has given a significant number,0,0,0.02,0.04,0.03,0,0,0,0.33,0.94,0.53,0.86,0.81
537,3,to prison.   Since commencement of Section 28 of the Criminal Justice and Courts Act 2015 London police forces secured: (a) 364 sentencing occasions resulting in a custodial sentence,0.03,0.01,0.03,0.02,0.15,0,0,0,0.73,0.9,0.89,0.86,0.8
392,2,are clear that so called level one street restorative justice delivered by police as an alternative to prosecution is not appropriate in these cases. However there can be a place,0.02,0,0.03,0.02,0.1,0,0,0,0.98,0.68,0.87,0.86,0.75
298,1, NOMS works closely with the police and Crown Prosecution Service to ensure escaped prisoners are arrested returned to custody as soon as possible and prosecuted. Following an escape the,0.01,0,0.02,0.02,0.08,0,0,0,0.87,0.93,0.56,0.86,0.73
266,5,September 2014 and March 2016 focused on work with victims within the parameters of the Victim Contact Scheme. All CPS staff who attend court have been given a day's worth,0,0,0.01,0.04,0.11,0,0,0,0.43,0.94,0.55,0.86,0.71
665,2,from both departments and from the Home Office are members of the Ministerial Council on Deaths in Custody and are supported by senior officials. Department of Health officials and practitioners,0,0,0.03,0.04,0.04,0,0,0,0.78,0.87,0.83,0.86,0.67
305,4,will be allocated but can confirm that there will be continued funding for the Careers and Enterprise Company (CEC) to continue its excellent work. We anticipate that this will include,0,0,0,0.05,0.01,0,0,0,0.68,0.94,0.4,0.86,0.64
728,4,then there is an escalation process and prison officers and their representatives can:<ul><li>Raise their concerns with the relevant regional health safety and fire team</li><li>Raise their concerns with the national health,0,0,0.01,0.03,0.02,0,0,0,0.83,0.92,0.91,0.86,0.55
861,12,it is necessary to seek help from healthcare professionals.   For note there are also a number of establishments who have worked with NHS trusts to commission bespoke mental,0,0,0.04,0.03,0.26,0,0,0,0.53,0.8,0.81,0.86,0.55
667,11,a <a3>3 million joint pilot with NHS England for training single points of contact in schools and specialist mental health services to ensure that children and young people have timely,0,0,0.02,0.02,0.08,0,0,0,0.11,0.6,0.6,0.86,0.53
684,1, The new Urgent Notification process allows Her Majesty's Chief Inspector of Prisons to directly alert the Secretary of State if he has an urgent and significant concern about the,0.01,0,0.1,0.02,0.07,0,0,0,0.96,0.58,0.84,0.86,0.5
95,1, Children from disadvantaged backgrounds often need extra support at school to achieve as well as their peers. That is why in addition to providing <a3>2.5 billion this year through,0,0,0.01,0.09,0.04,0,0,0,0.04,0.63,0.51,0.86,0.38
917,5,that can be used to help them identify pupils that may be experiencing a mental health problem such as depression and outlines what they can do to provide a stable,0,0,0.06,0.02,0.27,0,0,0,0.58,0.56,0.33,0.86,0.27
789,11,recognise that more can be done and continue to work in partnership with HMPPS NHS England and Public Health England to improve mental health services for offenders at all points,0.01,0,0.01,0.03,0.05,0.27,0,0,0.07,0.46,0.55,0.86,0.25
919,8,experiencing a mental health problem and outlines what they can do to provide a stable environment that builds good mental health in all pupils. This advice can be found here:,0,0,0.05,0.06,0.09,0,0,0,0.63,0.65,0.56,0.86,0.15
772,4,within the Excel document <em>Costs per prison place and cost per prisoner by individual prison establishment</em> in the <e4><f3><d6>Cost by Establishment' tab. The most recently published figures are for financial,0,0,0.01,0.02,0.05,0,0,0,0.44,0.95,0.42,0.85,0.9
228,1, In my evidence to the Justice Select Committee on 18 October I outlined the work that Her Majesty's Prison and Probation Service (HMPPS) was undertaking to provide as many,0,0,0.01,0.03,0.08,0,0,0,0.63,0.99,0.8,0.85,0.85
616,7,also continue to invest in the Early Years Pupil Premium. We are introducing Tax-Free Childcare from early 2017 under which around 2 million families could benefit by up to <a3>2000,0,0,0.02,0.13,0.03,0,0,0,0.03,0.83,0.24,0.85,0.85
697,15,However it is important to note that these data have been extracted from large administrative data systems generated by the courts and police forces. As a consequence care should be,0.01,0,0.14,0.03,0.03,0.27,0,0,0.93,0.97,0.94,0.85,0.84
50,9,post-16 provision as a result of area reviews. The 16 to 19 Bursary Fund will continue to be available to support those young people who most need it with the,0,0,0.01,0.03,0.05,0,0,0,0.57,0.91,0.52,0.85,0.83
731,2,transcribers family liaison officers and fees for call-off investigators. It also includes travel and incidental expenses.,0.07,0.01,0.02,0.04,0.05,0,0,0,0.67,0.89,0.86,0.85,0.8
28,1, All Community Rehabilitation Companies (CRCs) have information sharing agreements in place with local police forces. CRCs would consider and respond to any request from the police for information about,0,0,0.03,0.03,0.03,0,0,0,0.8,0.71,0.94,0.85,0.79
487,4,<a3>2000 per child which will expand support for affordable childcare and stimulate demand. We are investing <a3>50 million through a new Early Years Pupil Premium to support the early education,0,0,0.02,0.05,0.02,0,0,0,0.04,0.83,0.4,0.85,0.79
913,4,constituency. Figures for those applications not granted include both those refused as well as those rejected due to incomplete information (which may then be granted in any subsequent application). ,0,0,0.02,0.02,0.18,0,0,0,0.52,0.83,0.19,0.85,0.7
505,1, The Department of Justice in Northern Ireland sponsors the Public Prosecution Service in Northern Ireland who investigate serious fraud submitted by the Police Service of Northern Ireland (PSNI). This,0.01,0,0.01,0.03,0.05,0,0,0,0.61,0.39,0.91,0.85,0.69
918,8,An additional <a3>1.25bn is available for mental health services for children young people and new mothers over the next five years to ensure timely access to appropriate specialist support. ,0,0,0.01,0.03,0.03,0,0,0,0.12,0.7,0.4,0.85,0.64
765,1, The Secretary of State has not made any assessment of information shared between schools and respective local authorities regarding children missing education. All schools (including academies free schools and,0,0,0.03,0.02,0.1,0,0,0,0.79,0.62,0.56,0.85,0.58
443,5,The Hon. Member Andrew Gwynne has met the Regional Schools Commissioner for Lancashire and West Yorkshire Vicky Beer on a number of occasions to discuss his concerns about Audenshaw School,0,0,0.03,0.05,0.04,0,0,0,0.34,0.44,0.95,0.85,0.48
560,1, The Government is clear that stalking and harassment which cause misery for victims are totally unacceptable. The fixated nature of stalking may result in a prolonged campaign sometimes lasting,0,0,0.02,0.03,0.22,0,0,0,0.98,0.96,0.79,0.85,0.46
496,9,"those working fewer than 16 hours per week.\"",0.05,0.02,0.12,0.1,0.11,0,0,0,0.11,0.3,0.4,0.61,0.42497,1, The Department for Education will be launching an open consultation in the autumn about children's centre services. This will be a consultation that will offer parents carers local authorities""",0,0,0,0.05,0.12,0,0,0,0.68,0.59,0.66,0.85,0.41
264,1, It is absolutely essential that our justice system treats people from all backgrounds equally. That's why we commissioned an independent review to look at the treatment and experiences of,0.01,0,0.02,0.05,0.03,0,0,0,0.96,0.97,0.94,0.85,0.36
916,5,it is important that students can get swift access to specialist mental health support where needed. An additional <a3>1.25bn is available for mental health services for children young people and,0,0,0.03,0.03,0.05,0,0,0,0.18,0.55,0.57,0.85,0.36
478,6,"to improve teaching about mental health in PSHE in March 2015. More information can be found online here: <a href=\https://www.pshe-association.org.uk/news_detail.aspx?ID=1435\\ target=\\""_blank\\"">https://www.pshe-association.org.uk/news_detail.aspx?ID=1435</a>         """,0,0,0.04,0.07,0.04,0,0,0,0.05,0.51,0.18,0.85,0.3
250,2,prison officers in England is published regularly on gov.uk.   <strong>Full Time Equivalent Band 3-5 Prison Officers in Post at HMP Haverigg - 31 March 2011 to 2016</strong> <strong>Date</strong>,0,0,0.01,0.03,0.05,0,0,0,0.06,0.81,0.25,0.85,0.24
915,1, We recognise that education professionals have a vital role to play in raising concerns about eating disorders and other mental health needs as well as providing early support where,0,0,0.14,0.02,0.1,0,0,0,0.45,0.36,0.76,0.85,0.22
847,1, To provide the total pay bill by gender and the per capita spend for each man and woman for the 2015-16 financial year would incur disproportionate costs.  ,0.01,0,0.02,0.03,0.06,0,0,0,0.23,0.67,0.88,0.84,0.96
357,6,to help them make the most from their time in that prison. Some prisons have appointed a gangs officer and prison staff work closely with the police to respond where,0.01,0.01,0.04,0.02,0.09,0,0,0,0.67,0.97,0.73,0.84,0.91
640,3,to the whole criminal justice system. We will be investing more than <a3>100 million to recruit train and pay for an additional 2500 prison officers helping us to implement the,0,0,0.01,0.03,0.05,0,0,0,0.18,0.91,0.56,0.84,0.9
